1986  1  1    3  999    2            999  999  999  999
1986  1  2    6  999    2            999  999  999  999
1986  1  3    4  999    3            999  999  999  999
1986  1  4   10  999    3            999  999  999  999
1986  1  5   15  999    2            999  999  999  999
1986  1  6    5  999    2            999  999  999  999
1986  1  7   15  999    2            999  999  999  999
1986  1  8    8  999    2            999  999  999  999
1986  1  9    6  999    2            999  999  999  999
1986  1 10    8  999    2            999  999  999  999
1986  1 11    4  999    1            999  999  999  999
1986  1 12   10  999    1            999  999  999  999
1986  1 13    8  999    1            999  999  999  999
1986  1 14    5  999    1            999  999  999  999
1986  1 15    5  999    1            999  999  999  999
1986  1 16    4  999    1            999  999  999  999
1986  1 17    6  999    2            999  999  999  999
1986  1 18   10  999    2            999  999  999  999
1986  1 19    4  999    3            999  999  999  999
1986  1 20    4  999    2            999  999  999  999
1986  1 21   15  999    2            999  999  999  999
1986  1 22   10  999    2            999  999  999  999
1986  1 23    4  999    2            999  999  999  999
1986  1 24    3  999    1            999  999  999  999
1986  1 25    8  999    1            999  999  999  999
1986  1 26   10  999    1            999  999  999  999
1986  1 27    5  999    1            999  999  999  999
1986  1 28   15  999    1            999  999  999  999
1986  1 29   10  999    1            999  999  999  999
1986  1 30   15  999    1            999  999  999  999
1986  1 31    8  999    1            999  999  999  999
1986  2  1    7  999    1            999  999  999  999
1986  2  2   15  999    2            999  999  999  999
1986  2  3   10  999    3            999  999  999  999
1986  2  4    6  999    3            999  999  999  999
1986  2  5   35  999    4            999  999   15  999
1986  2  6   20  999    4            999  999  999  999
1986  2  7   18  999    3            999  999  999  999
1986  2  8    8  999    3            999  999  999  999
1986  2  9    5  999    2            999  999  999  999
1986  2 10    8  999    2            999  999  999  999
1986  2 11   15  999    1            999  999  999  999
1986  2 12   20  999    2            999  999  999  999
1986  2 13   30  999    1            999  999   15  999
1986  2 14   15  999    1            999  999  999  999
1986  2 15    7  999    2            999  999  999  999
1986  2 16   30  999    3            999  999   15  999
1986  2 17   15  999    3            999  999  999  999
1986  2 18    7  999    3            999  999  999  999
1986  2 19    4  999    2            999  999  999  999
1986  2 20   10  999    2            999  999  999  999
1986  2 21    7  999    2            999  999  999  999
1986  2 22    4  999    3            999  999  999  999
1986  2 23   30  999    4            999  999   14  999
1986  2 24   20  999    3            999  999  999  999
1986  2 25    8  999    3            999  999  999  999
1986  2 26    7  999    2            999  999  999  999
1986  2 27    5  999    2            999  999  999  999
1986  2 28    3  999    1            999  999  999  999
1986  3  1    5  999    1            999  999  999  999
1986  3  2   15  999    1            999  999  999  999
1986  3  3    7  999    2            999  999  999  999
1986  3  4   15  999    2            999  999  999  999
1986  3  5   15  999    2            999  999  999  999
1986  3  6    6  999    2            999  999  999  999
1986  3  7   15  999    3            999  999  999  999
1986  3  8    8  999    3            999  999  999  999
1986  3  9    4  999    3            999  999  999  999
1986  3 10   15  999    3            999  999  999  999
1986  3 11    7  999    2            999  999  999  999
1986  3 12    5  999    2            999  999  999  999
1986  3 13    8  999    1            999  999  999  999
1986  3 14    6  999    2            999  999  999  999
1986  3 15    4  999    2            999  999  999  999
1986  3 16    3  999    3            999  999  999  999
1986  3 17   10  999    2            999  999  999  999
1986  3 18    7  999    3            999  999  999  999
1986  3 19    6  999    2            999  999  999  999
1986  3 20    5  999    2            999  999  999  999
1986  3 21    4  999    2            999  999  999  999
1986  3 22    4  999    2            999  999  999  999
1986  3 23    3  999    1            999  999  999  999
1986  3 24    4  999    2            999  999  999  999
1986  3 25    4  999    2            999  999  999  999
1986  3 26    4  999    2            999  999  999  999
1986  3 27    3  999    2            999  999  999  999
1986  3 28    4  999    2            999  999  999  999
1986  3 29    4  999    3            999  999  999  999
1986  3 30    4  999    2            999  999  999  999
1986  3 31    4  999    2            999  999  999  999
1986  4  1    4  999    1            999  999  999  999
1986  4  2    7  999    4            999  999  999  999
1986  4  3   10  999    3            999  999  999  999
1986  4  4    4  999    3            999  999  999  999
1986  4  5    4  999    3            999  999  999  999
1986  4  6    3  999    2            999  999  999  999
1986  4  7    4  999    2            999  999  999  999
1986  4  8    4  999    2            999  999  999  999
1986  4  9    4  999    3            999  999  999  999
1986  4 10    5  999    3            999  999  999  999
1986  4 11    5  999    3            999  999  999  999
1986  4 12    4  999    3            999  999  999  999
1986  4 13    5  999    3            999  999  999  999
1986  4 14    4  999    2            999  999  999  999
1986  4 15    3  999    2            999  999  999  999
1986  4 16    2  999    3            999  999  999  999
1986  4 17    2  999    3            999  999  999  999
1986  4 18    2  999    3            999  999  999  999
1986  4 19    2  999    3            999  999  999  999
1986  4 20    5  999    3            999  999  999  999
1986  4 21    4  999    2            999  999  999  999
1986  4 22    3  999    2            999  999  999  999
1986  4 23    3  999    3            999  999  999  999
1986  4 24    2  999    3            999  999  999  999
1986  4 25    1  999    3            999  999  999  999
1986  4 26    2  999    3            999  999  999  999
1986  4 27    1  999    4            999  999  999  999
1986  4 28    2  999    3            999  999  999  999
1986  4 29    1  999    3            999  999  999  999
1986  4 30    1  999    3            999  999  999  999
1986  5  1    1  999    2            999  999  999  999
1986  5  2    4  999    3            999  999  999  999
1986  5  3    3  999    2            999  999  999  999
1986  5  4    3  999    3            999  999  999  999
1986  5  5    3  999    2            999  999  999  999
1986  5  6    3  999    1            999  999  999  999
1986  5  7    2  999    2            999  999  999  999
1986  5  8    1  999    3            999  999  999  999
1986  5  9    1  999    3            999  999  999  999
1986  5 10    1  999    3            999  999  999  999
1986  5 11    2  999    4            999  999  999  999
1986  5 12    3  999    3            999  999  999  999
1986  5 13    2  999    3            999  999  999  999
1986  5 14    1  999    3            999  999  999  999
1986  5 15    1  999    3            999  999  999  999
1986  5 16    1  999    3            999  999  999  999
1986  5 17    1  999    4            999  999  999  999
1986  5 18    1  999    4            999  999  999  999
1986  5 19    2  999    3            999  999  999  999
1986  5 20    1  999    3            999  999  999  999
1986  5 21    2  999    2            999  999  999  999
1986  5 22    1  999    2            999  999  999  999
1986  5 23    2  999    2            999  999  999  999
1986  5 24    4  999    3            999  999  999  999
1986  5 25    8  999    3            999  999  999  999
1986  5 26    5  999    3            999  999  999  999
1986  5 27    5  999    3            999  999  999  999
1986  5 28    4  999    2            999  999  999  999
1986  5 29    4  999    3            999  999  999  999
1986  5 30    4  999    2            999  999  999  999
1986  5 31    3  999    3            999  999  999  999
1986  6  1    2  999    3            999  999  999  999
1986  6  2    1  999    3            999  999  999  999
1986  6  3    4  999    2            999  999  999  999
1986  6  4    2  999    1            999  999  999  999
1986  6  5    5  999    2            999  999  999  999
1986  6  6    4  999    2            999  999  999  999
1986  6  7    3  999    3            999  999  999  999
1986  6  8    2  999    2            999  999  999  999
1986  6  9    1  999    2            999  999  999  999
1986  6 10    2  999    3            999  999  999  999
1986  6 11    1  999    4            999  999  999  999
1986  6 12    1  999    3            999  999  999  999
1986  6 13    3  999    3            999  999  999  999
1986  6 14    2  999    2            999  999  999  999
1986  6 15    2  999    3            999  999  999  999
1986  6 16    2  999    3            999  999  999  999
1986  6 17    2  999    4            999  999  999  999
1986  6 18    2  999    3            999  999  999  999
1986  6 19    2  999    3            999  999  999  999
1986  6 20    2  999    3            999  999  999  999
1986  6 21    2  999    3            999  999  999  999
1986  6 22    2  999    3            999  999  999  999
1986  6 23    1  999    3            999  999  999  999
1986  6 24    1  999    3            999  999  999  999
1986  6 25    1  999    3            999  999  999  999
1986  6 26    1  999    4            999  999  999  999
1986  6 27    1  999    4            999  999  999  999
1986  6 28    1  999    3            999  999  999  999
1986  6 29    1  999    3            999  999  999  999
1986  6 30    1  999    2            999  999  999  999
1986  7  1    1  999    2            999  999  999  999
1986  7  2    1  999    2            999  999  999  999
1986  7  3    1  999    3            999  999  999  999
1986  7  4    1  999    3            999  999  999  999
1986  7  5    1  999    3            999  999  999  999
1986  7  6    1  999    2            999  999  999  999
1986  7  7    3  999    2            999  999  999  999
1986  7  8    1  999    3            999  999  999  999
1986  7  9    1  999    3            999  999  999  999
1986  7 10    2  999    4            999  999  999  999
1986  7 11    1  999    5            999  999  999  999
1986  7 12    1  999    4            999  999  999  999
1986  7 13    1  999    3            999  999  999  999
1986  7 14    1  999    3            999  999  999  999
1986  7 15    1  999    3            999  999  999  999
1986  7 16    1  999    3            999  999  999  999
1986  7 17    1  999    2            999  999  999  999
1986  7 18    1  999    3            999  999  999  999
1986  7 19    1  999    4            999  999  999  999
1986  7 20    1  999    3            999  999  999  999
1986  7 21    1  999    3            999  999  999  999
1986  7 22    4  999    3            999  999  999  999
1986  7 23    2  999    4            999  999  999  999
1986  7 24    2  999    3            999  999  999  999
1986  7 25    1  999    3            999  999  999  999
1986  7 26    1  999    3            999  999  999  999
1986  7 27    1  999    3            999  999  999  999
1986  7 28    2  999    3            999  999  999  999
1986  7 29    1  999    2            999  999  999  999
1986  7 30    1  999    2            999  999  999  999
1986  7 31    1  999    2            999  999  999  999
1986  8  1    1  999    3            999  999  999  999
1986  8  2    1  999    3            999  999  999  999
1986  8  3    1  999    3            999  999  999  999
1986  8  4    1  999    3            999  999  999  999
1986  8  5    1  999    3            999  999  999  999
1986  8  6    4  999    4            999  999  999  999
1986  8  7    1  999    3            999  999  999  999
1986  8  8    1  999    3            999  999  999  999
1986  8  9    1  999    3            999  999  999  999
1986  8 10    1  999    3            999  999  999  999
1986  8 11    1  999    4            999  999  999  999
1986  8 12    1  999    5            999  999  999  999
1986  8 13    1  999    3            999  999  999  999
1986  8 14    1  999    3            999  999  999  999
1986  8 15    1  999    3            999  999  999  999
1986  8 16    1  999    3            999  999  999  999
1986  8 17    1  999    3            999  999  999  999
1986  8 18    1  999    3            999  999  999  999
1986  8 19    3  999    3            999  999  999  999
1986  8 20    3  999    4            999  999  999  999
1986  8 21    2  999    3            999  999  999  999
1986  8 22    2  999    6            999  999  999  999
1986  8 23    2  999    4            999  999  999  999
1986  8 24    4  999    5            999  999  999  999
1986  8 25    4  999    4            999  999  999  999
1986  8 26    3  999    3            999  999  999  999
1986  8 27    3  999    3            999  999  999  999
1986  8 28    3  999    2            999  999  999  999
1986  8 29    2  999    4            999  999  999  999
1986  8 30    2  999    4            999  999  999  999
1986  8 31    2  999    3            999  999  999  999
1986  9  1    2  999    3            999  999  999  999
1986  9  2    1  999    2            999  999  999  999
1986  9  3    1  999    3            999  999  999  999
1986  9  4    3  999    2            999  999  999  999
1986  9  5    2  999    2            999  999  999  999
1986  9  6    1  999    1            999  999  999  999
1986  9  7    1  999    3            999  999  999  999
1986  9  8    1  999    3            999  999  999  999
1986  9  9    2  999    3            999  999  999  999
1986  9 10    2  999    3            999  999  999  999
1986  9 11    4  999    3            999  999  999  999
