1984  1  1    8  999    3            999  999  999  999
1984  1  2   15  999    3            999  999  999  999
1984  1  3   18  999    3            999  999  999  999
1984  1  4   15  999    3            999  999  999  999
1984  1  5    8  999    2            999  999  999  999
1984  1  6    5  999    2            999  999  999  999
1984  1  7    5  999    1            999  999  999  999
1984  1  8   15  999    1            999  999  999  999
1984  1  9   18  999    3            999  999  999  999
1984  1 10    6  999    4            999  999  999  999
1984  1 11    5  999    3            999  999  999  999
1984  1 12    6  999    3            999  999  999  999
1984  1 13    7  999    3            999  999  999  999
1984  1 14    3  999    1            999  999  999  999
1984  1 15    2  999    1            999  999  999  999
1984  1 16    7  999    2            999  999  999  999
1984  1 17    5  999    2            999  999  999  999
1984  1 18    8  999    2            999  999  999  999
1984  1 19    8  999    2            999  999  999  999
1984  1 20    6  999    1            999  999  999  999
1984  1 21    3  999    1            999  999  999  999
1984  1 22    5  999    2            999  999  999  999
1984  1 23   15  999    3            999  999  999  999
1984  1 24    8  999    2            999  999  999  999
1984  1 25    7  999    3            999  999  999  999
1984  1 26    5  999    3            999  999  999  999
1984  1 27    5  999    2            999  999  999  999
1984  1 28    7  999    3            999  999  999  999
1984  1 29    4  999    2            999  999  999  999
1984  1 30   10  999    2            999  999  999  999
1984  1 31    7  999    1            999  999  999  999
1984  2  1    4  999    2            999  999  999  999
1984  2  2    8  999    2            999  999  999  999
1984  2  3   18  999    1            999  999  999  999
1984  2  4   10  999    1            999  999  999  999
1984  2  5   15  999    1            999  999  999  999
1984  2  6   10  999    1            999  999  999  999
1984  2  7    7  999    1            999  999  999  999
1984  2  8    5  999    1            999  999  999  999
1984  2  9    5  999    2            999  999  999  999
1984  2 10    4  999    2            999  999  999  999
1984  2 11    3  999    1            999  999  999  999
1984  2 12    6  999    2            999  999  999  999
1984  2 13   10  999    3            999  999  999  999
1984  2 14    8  999    3            999  999  999  999
1984  2 15    7  999    2            999  999  999  999
1984  2 16    5  999    2            999  999  999  999
1984  2 17    8  999    2            999  999  999  999
1984  2 18    8  999    2            999  999  999  999
1984  2 19   10  999    1            999  999  999  999
1984  2 20    8  999    1            999  999  999  999
1984  2 21    5  999    2            999  999  999  999
1984  2 22    5  999    2            999  999  999  999
1984  2 23    8  999    1            999  999  999  999
1984  2 24   10  999    2            999  999  999  999
1984  2 25    7  999    3            999  999  999  999
1984  2 26    6  999    2            999  999  999  999
1984  2 27   15  999    3            999  999  999  999
1984  2 28   10  999    4            999  999  999  999
1984  2 29    8  999    4            999  999  999  999
1984  3  1    8  999    4            999  999  999  999
1984  3  2    4  999    3            999  999  999  999
1984  3  3    5  999    3            999  999  999  999
1984  3  4   15  999    3            999  999  999  999
1984  3  5   20  999    3            999  999  999  999
1984  3  6   11  999    3            999  999  999  999
1984  3  7   20  999    3            999  999  999  999
1984  3  8   11  999    3            999  999  999  999
1984  3  9   18  999    3            999  999  999  999
1984  3 10    8  999    3            999  999  999  999
1984  3 11    8  999    2            999  999  999  999
1984  3 12    4  999    2            999  999  999  999
1984  3 13    7  999    2            999  999  999  999
1984  3 14   18  999    3            999  999  999  999
1984  3 15   15  999    2            999  999  999  999
1984  3 16   10  999    2            999  999  999  999
1984  3 17    6  999    3            999  999  999  999
1984  3 18    8  999    2            999  999  999  999
1984  3 19    8  999    2            999  999  999  999
1984  3 20    6  999    3            999  999  999  999
1984  3 21    4  999    3            999  999  999  999
1984  3 22    8  999    3            999  999  999  999
1984  3 23    8  999    3            999  999  999  999
1984  3 24    7  999    3            999  999  999  999
1984  3 25    8  999    2            999  999  999  999
1984  3 26    8  999    2            999  999  999  999
1984  3 27    8  999    1            999  999  999  999
1984  3 28    7  999    1            999  999  999  999
1984  3 29    4  999    1            999  999  999  999
1984  3 30    5  999    3            999  999  999  999
1984  3 31    7  999    3            999  999  999  999
1984  4  1   10  999    3            999  999  999  999
1984  4  2   10  999    3            999  999  999  999
1984  4  3    7  999    3            999  999  999  999
1984  4  4    3  999    2            999  999  999  999
1984  4  5    4  999    2            999  999  999  999
1984  4  6   10  999    2            999  999  999  999
1984  4  7    8  999    2            999  999  999  999
1984  4  8    7  999    3            999  999  999  999
1984  4  9    4  999    2            999  999  999  999
1984  4 10    5  999    2            999  999  999  999
1984  4 11    6  999    3            999  999  999  999
1984  4 12    6  999    3            999  999  999  999
1984  4 13    5  999    2            999  999  999  999
1984  4 14    5  999    2            999  999  999  999
1984  4 15    4  999    2            999  999  999  999
1984  4 16    4  999    3            999  999  999  999
1984  4 17    4  999    4            999  999  999  999
1984  4 18    5  999    3            999  999  999  999
1984  4 19    3  999    3            999  999  999  999
1984  4 20    2  999    3            999  999  999  999
1984  4 21    3  999    3            999  999  999  999
1984  4 22    4  999    3            999  999  999  999
1984  4 23    4  999    3            999  999  999  999
1984  4 24    3  999    2            999  999  999  999
1984  4 25    3  999    1            999  999  999  999
1984  4 26   11  999    2            999  999  999  999
1984  4 27   15  999    2            999  999  999  999
1984  4 28    8  999    2            999  999  999  999
1984  4 29    4  999    2            999  999  999  999
1984  4 30    3  999    2            999  999  999  999
