1981  1  1   10  999    3            999  999  999  999
1981  1  2    8  999    3            999  999  999  999
1981  1  3   10  999    3            999  999  999  999
1981  1  4   15  999    3            999  999  999  999
1981  1  5    8  999    3            999  999  999  999
1981  1  6    5  999    2            999  999  999  999
1981  1  7   15  999    3            999  999  999  999
1981  1  8   10  999    3            999  999  999  999
1981  1  9    7  999    3            999  999  999  999
1981  1 10    7  999    3            999  999  999  999
1981  1 11    8  999    3            999  999  999  999
1981  1 12   10  999    4            999  999  999  999
1981  1 13   10  999    3            999  999  999  999
1981  1 14    8  999    3            999  999  999  999
1981  1 15   15  999    3            999  999  999  999
1981  1 16    7  999    3            999  999  999  999
1981  1 17   10  999    3            999  999  999  999
1981  1 18   30  999    3            999  999  999  999
1981  1 19   18  999    3            999  999  999  999
1981  1 20   25  999    3            999  999  999  999
1981  1 21   15  999    3            999  999  999  999
1981  1 22    8  999    2            999  999  999  999
1981  1 23    6  999    2            999  999  999  999
1981  1 24    5  999    2            999  999  999  999
1981  1 25    8  999    3            999  999  999  999
1981  1 26   10  999    3            999  999  999  999
1981  1 27    5  999    2            999  999  999  999
1981  1 28    4  999    2            999  999  999  999
1981  1 29    4  999    3            999  999  999  999
1981  1 30   10  999    3            999  999  999  999
1981  1 31    8  999    3            999  999  999  999
1981  2  1   10  999    3            999  999  999  999
1981  2  2   10  999    3            999  999  999  999
1981  2  3    6  999    2            999  999  999  999
1981  2  4    4  999    2            999  999  999  999
1981  2  5   11  999    4            999  999  999  999
1981  2  6   18  999    3            999  999  999  999
1981  2  7   11  999    3            999  999  999  999
1981  2  8    8  999    3            999  999  999  999
1981  2  9    8  999    3            999  999  999  999
1981  2 10   15  999    4            999  999  999  999
1981  2 11    7  999    5            999  999  999  999
1981  2 12    9  999    4            999  999  999  999
1981  2 13    7  999    3            999  999  999  999
1981  2 14    4  999    3            999  999  999  999
1981  2 15   10  999    3            999  999  999  999
1981  2 16   15  999    3            999  999  999  999
1981  2 17    8  999    4            999  999  999  999
1981  2 18    5  999    2            999  999  999  999
1981  2 19    7  999    3            999  999  999  999
1981  2 20   18  999    4            999  999  999  999
1981  2 21   18  999    3            999  999  999  999
1981  2 22    8  999    2            999  999  999  999
1981  2 23    5  999    3            999  999  999  999
1981  2 24    4  999    2            999  999  999  999
1981  2 25   15  999    3            999  999  999  999
1981  2 26   15  999    4            999  999  999  999
1981  2 27    8  999    3            999  999  999  999
1981  2 28    7  999    2            999  999  999  999
1981  3  1    4  999    2            999  999  999  999
1981  3  2    7  999    2            999  999  999  999
1981  3  3    5  999    3            999  999  999  999
1981  3  4    5  999    3            999  999  999  999
1981  3  5    5  999    3            999  999  999  999
1981  3  6    4  999    3            999  999  999  999
1981  3  7    6  999    2            999  999  999  999
1981  3  8   10  999    3            999  999  999  999
1981  3  9   15  999    3            999  999  999  999
1981  3 10    7  999    3            999  999  999  999
1981  3 11    8  999    3            999  999  999  999
1981  3 12   10  999    2            999  999  999  999
1981  3 13    7  999    2            999  999  999  999
1981  3 14    8  999    3            999  999  999  999
1981  3 15   15  999    3            999  999  999  999
1981  3 16   15  999    2            999  999  999  999
1981  3 17   15  999    2            999  999  999  999
1981  3 18   10  999    2            999  999  999  999
1981  3 19    7  999    2            999  999  999  999
1981  3 20    7  999    3            999  999  999  999
1981  3 21    7  999    2            999  999  999  999
1981  3 22    8  999    3            999  999  999  999
1981  3 23    7  999    2            999  999  999  999
1981  3 24   15  999    3            999  999  999  999
1981  3 25   10  999    3            999  999  999  999
1981  3 26    4  999    3            999  999  999  999
1981  3 27    8  999    3            999  999  999  999
1981  3 28    8  999    3            999  999  999  999
1981  3 29    7  999    2            999  999  999  999
1981  3 30    5  999    2            999  999  999  999
1981  3 31    3  999    2            999  999  999  999
1981  4  1    5  999    3            999  999  999  999
1981  4  2    3  999    4            999  999  999  999
1981  4  3    3  999    3            999  999  999  999
1981  4  4    2  999    3            999  999  999  999
1981  4  5    5  999    3            999  999  999  999
1981  4  6    6  999    3            999  999  999  999
1981  4  7    7  999    4            999  999  999  999
1981  4  8    5  999    4            999  999  999  999
1981  4  9    4  999    4            999  999  999  999
1981  4 10    3  999    4            999  999  999  999
1981  4 11    3  999    4            999  999  999  999
1981  4 12    3  999    3            999  999  999  999
1981  4 13    5  999    3            999  999  999  999
1981  4 14    6  999    3            999  999  999  999
