@relation 'North Shore Oahu'

@attribute buoyHeight numeric
@attribute buoyPeriod numeric
@attribute buoyDirection numeric
@attribute ww3Height numeric
@attribute ww3Period numeric
@attribute ww3Direction numeric
@attribute visualObservation numeric

@data
0.95,12.5,324,1.92,8.38,97.799995,1
0.9,11.76,321,1.92,8.38,97.799995,1
0.9,12.5,328,1.92,8.38,97.799995,1
0.98,11.76,305,1.92,8.38,97.799995,1
0.95,11.11,321,1.92,8.38,97.799995,1
1,8.33,40,1.92,8.38,97.799995,1
0.97,11.76,325,1.92,8.38,97.799995,1
0.92,11.76,315,1.92,8.38,97.799995,1
0.9,11.11,324,1.92,8.38,97.799995,1
0.89,11.11,318,1.92,8.38,97.799995,1
0.86,11.76,318,1.92,8.38,97.799995,1
0.89,11.11,321,1.92,8.38,97.799995,1
0.9,8.33,49,1.92,8.38,97.799995,1
0.96,11.76,324,1.92,8.38,97.799995,1
0.88,11.76,314,1.92,8.38,97.799995,1
0.89,11.76,315,1.92,8.38,97.799995,1
0.99,11.11,321,1.92,8.38,97.799995,1
1.03,11.11,322,1.84,11,299.259979,8
1.01,11.76,301,1.84,11,299.259979,8
0.99,11.11,314,1.84,11,299.259979,8
0.95,7.69,58,1.84,11,299.259979,8
1.01,11.11,297,1.84,11,299.259979,8
1.05,10.53,311,1.84,11,299.259979,8
1.1,10.53,314,1.84,11,299.259979,8
1.18,11.11,311,1.84,11,299.259979,8
1.08,5.26,256,1.84,11,299.259979,8
1.06,5,259,1.84,11,299.259979,8
1.07,5,262,1.84,11,299.259979,8
1.04,5,255,1.84,11,299.259979,8
1.07,10.53,329,1.84,11,299.259979,8
1.08,11.76,319,1.84,11,299.259979,8
2.48,13.33,321,1.84,11,299.259979,8
2.32,13.33,312,1.84,11,299.259979,8
2.69,12.5,318,1.84,11,299.259979,8
2.73,13.33,325,1.84,11,299.259979,8
2.79,11.11,315,1.84,11,299.259979,8
2.73,13.33,321,1.84,11,299.259979,8
2.38,13.33,325,1.84,11,299.259979,8
2.41,13.33,325,1.84,11,299.259979,8
2.39,13.33,319,1.84,11,299.259979,8
2.24,11.76,326,1.84,11,299.259979,8
2.3,12.5,324,1.84,11,299.259979,8
2.55,12.5,328,1.84,11,299.259979,8
2.53,13.33,322,1.84,11,299.259979,8
2.53,14.29,333,1.84,11,299.259979,8
2.35,12.5,318,3.8,12.21,323.589996,17
2.51,11.11,315,3.8,12.21,323.589996,17
2.45,12.5,322,3.8,12.21,323.589996,17
2.38,14.29,329,3.8,12.21,323.589996,17
2.6,12.5,331,3.8,12.21,323.589996,17
2.78,14.29,333,3.8,12.21,323.589996,17
3.08,12.5,331,3.8,12.21,323.589996,17
2.76,12.5,332,3.8,12.21,323.589996,17
2.51,13.33,335,3.8,12.21,323.589996,17
2.59,13.33,339,3.8,12.21,323.589996,17
3.1,12.5,335,3.8,12.21,323.589996,17
2.84,11.11,324,3.8,12.21,323.589996,17
2.75,12.5,331,3.8,12.21,323.589996,17
2.94,12.5,332,3.8,12.21,323.589996,17
3.75,15.38,329,3.8,12.21,323.589996,17
3.52,15.38,332,3.8,12.21,323.589996,17
3.66,14.29,333,3.8,12.21,323.589996,17
3.48,12.5,335,3.8,12.21,323.589996,17
3.6,14.29,335,3.8,12.21,323.589996,17
3.19,14.29,332,3.8,12.21,323.589996,17
3.24,13.33,332,3.8,12.21,323.589996,17
3.15,14.29,333,3.8,12.21,323.589996,17
3.39,14.29,335,3.8,12.21,323.589996,17
3.09,13.33,350,3.8,12.21,323.589996,17
3.02,13.33,339,3.8,12.21,323.589996,17
3.23,14.29,340,3.8,12.21,323.589996,17
2.97,13.33,342,3.8,12.21,323.589996,17
2.84,13.33,348,3.8,12.21,323.589996,17
3.04,15.38,342,3.41,12.24,336.109985,14
2.91,14.29,342,3.41,12.24,336.109985,14
3.12,14.29,336,3.41,12.24,336.109985,14
3.14,13.33,339,3.41,12.24,336.109985,14
3.19,13.33,329,3.41,12.24,336.109985,14
3.18,14.29,335,3.41,12.24,336.109985,14
2.84,12.5,336,3.41,12.24,336.109985,14
3.27,14.29,331,3.41,12.24,336.109985,14
3.02,14.29,332,3.41,12.24,336.109985,14
2.78,14.29,338,3.41,12.24,336.109985,14
2.82,13.33,335,3.41,12.24,336.109985,14
2.89,13.33,332,3.41,12.24,336.109985,14
3.21,13.33,340,3.41,12.24,336.109985,14
3.15,14.29,335,3.41,12.24,336.109985,14
2.93,13.33,343,3.41,12.24,336.109985,14
3.01,12.5,346,3.41,12.24,336.109985,14
3.16,14.29,340,3.41,12.24,336.109985,14
2.76,12.5,346,3.41,12.24,336.109985,14
2.98,12.5,339,3.41,12.24,336.109985,14
2.89,13.33,343,3.41,12.24,336.109985,14
2.95,11.76,343,3.41,12.24,336.109985,14
2.97,14.29,331,3.41,12.24,336.109985,14
2.74,14.29,338,3.41,12.24,336.109985,14
2.84,13.33,343,3.41,12.24,336.109985,14
3.01,13.33,343,3.41,12.24,336.109985,14
2.76,13.33,333,3.41,12.24,336.109985,14
3.05,13.33,340,3.41,12.24,336.109985,14
2.7,14.29,346,3.41,12.24,336.109985,14
2.67,14.29,335,3.05,11.889999,338.779999,12
2.77,14.29,335,3.05,11.889999,338.779999,12
2.69,13.33,343,3.05,11.889999,338.779999,12
2.71,15.38,338,3.05,11.889999,338.779999,12
3.01,14.29,340,3.05,11.889999,338.779999,12
2.66,14.29,336,3.05,11.889999,338.779999,12
2.37,14.29,333,3.05,11.889999,338.779999,12
2.81,13.33,333,3.05,11.889999,338.779999,12
2.67,14.29,345,3.05,11.889999,338.779999,12
2.88,14.29,332,3.05,11.889999,338.779999,12
3.02,13.33,339,3.05,11.889999,338.779999,12
2.9,13.33,338,3.05,11.889999,338.779999,12
2.95,14.29,336,3.05,11.889999,338.779999,12
3.04,14.29,339,3.05,11.889999,338.779999,12
2.17,13.33,339,3.05,11.889999,338.779999,12
2.79,14.29,336,3.05,11.889999,338.779999,12
2.27,13.33,336,3.05,11.889999,338.779999,12
2.75,14.29,328,3.05,11.889999,338.779999,12
2.7,13.33,331,3.05,11.889999,338.779999,12
2.71,14.29,324,3.05,11.889999,338.779999,12
2.68,14.29,324,3.05,11.889999,338.779999,12
2.53,14.29,318,3.05,11.889999,338.779999,12
2.45,13.33,331,3.05,11.889999,338.779999,12
2.49,13.33,322,3.05,11.889999,338.779999,12
2.64,13.33,328,3.05,11.889999,338.779999,12
2.43,13.33,324,3.05,11.889999,338.779999,12
2.5,13.33,326,3.05,11.889999,338.779999,12
2.32,14.29,317,3.05,11.889999,338.779999,12
2.37,12.5,331,2.74,11.75,334.440002,7
2.2,13.33,331,2.74,11.75,334.440002,7
2.2,14.29,318,2.74,11.75,334.440002,7
2.39,13.33,332,2.74,11.75,334.440002,7
2.05,13.33,336,2.74,11.75,334.440002,7
2.14,13.33,331,2.74,11.75,334.440002,7
2.17,13.33,332,2.74,11.75,334.440002,7
2.06,13.33,332,2.74,11.75,334.440002,7
2.28,13.33,325,2.74,11.75,334.440002,7
2.08,12.5,340,2.74,11.75,334.440002,7
2.39,13.33,326,2.74,11.75,334.440002,7
2.02,10.53,336,2.74,11.75,334.440002,7
2.02,14.29,325,2.74,11.75,334.440002,7
2.13,13.33,319,2.74,11.75,334.440002,7
1.8,11.76,332,2.74,11.75,334.440002,7
1.9,11.76,339,2.74,11.75,334.440002,7
1.88,11.76,329,2.74,11.75,334.440002,7
1.82,12.5,333,2.74,11.75,334.440002,7
1.78,11.76,324,2.74,11.75,334.440002,7
1.75,11.76,326,2.74,11.75,334.440002,7
1.73,12.5,328,2.74,11.75,334.440002,7
1.75,12.5,326,2.74,11.75,334.440002,7
1.85,11.76,321,2.74,11.75,334.440002,7
1.77,11.11,321,2.74,11.75,334.440002,7
1.69,11.76,325,2.74,11.75,334.440002,7
1.78,11.76,329,2.74,11.75,334.440002,7
1.84,11.76,328,2.74,11.75,334.440002,7
1.84,12.5,328,2.74,11.75,334.440002,7
1.83,11.11,343,2.29,10.93,325.72998,4
1.8,10.53,340,2.29,10.93,325.72998,4
1.79,11.76,331,2.29,10.93,325.72998,4
1.77,12.5,328,2.29,10.93,325.72998,4
1.65,11.11,326,2.29,10.93,325.72998,4
1.51,11.76,328,2.29,10.93,325.72998,4
1.65,11.11,331,2.29,10.93,325.72998,4
1.67,11.11,328,2.29,10.93,325.72998,4
1.55,10.53,340,2.29,10.93,325.72998,4
1.52,11.11,326,2.29,10.93,325.72998,4
1.48,11.11,331,2.29,10.93,325.72998,4
1.52,11.76,324,2.29,10.93,325.72998,4
1.34,12.5,324,2.29,10.93,325.72998,4
1.46,11.11,325,2.29,10.93,325.72998,4
1.19,10.53,318,2.29,10.93,325.72998,4
1.17,10.53,329,2.29,10.93,325.72998,4
1.26,9.88,335,2.29,10.93,325.72998,4
1.36,11.11,328,2.29,10.93,325.72998,4
1.23,11.11,335,2.29,10.93,325.72998,4
1.26,11.11,328,2.29,10.93,325.72998,4
1.32,11.11,328,2.29,10.93,325.72998,4
1.3,11.11,336,2.29,10.93,325.72998,4
1.32,11.11,328,2.29,10.93,325.72998,4
1.38,10.53,338,2.29,10.93,325.72998,4
1.26,10.53,346,2.29,10.93,325.72998,4
1.4,10.53,340,2.29,10.93,325.72998,4
1.37,11.11,335,2.29,10.93,325.72998,4
1.4,11.11,335,2.29,10.93,325.72998,4
1.42,11.11,345,1.67,9.68,328.329987,3
1.45,10.53,336,1.67,9.68,328.329987,3
1.33,9.88,343,1.67,9.68,328.329987,3
1.3,10.53,352,1.67,9.68,328.329987,3
1.37,10.53,349,1.67,9.68,328.329987,3
1.33,10.53,345,1.67,9.68,328.329987,3
1.28,11.11,332,1.67,9.68,328.329987,3
1.28,10.53,333,1.67,9.68,328.329987,3
1.21,9.88,338,1.67,9.68,328.329987,3
1.22,11.11,333,1.67,9.68,328.329987,3
1.19,9.88,338,1.67,9.68,328.329987,3
1.14,10.53,343,1.67,9.68,328.329987,3
1.09,10.53,343,1.67,9.68,328.329987,3
1.2,10.53,340,1.67,9.68,328.329987,3
1.05,9.88,352,1.67,9.68,328.329987,3
0.94,9.09,350,1.67,9.68,328.329987,3
0.98,9.88,350,1.67,9.68,328.329987,3
0.94,9.09,359,1.67,9.68,328.329987,3
0.86,9.09,356,1.67,9.68,328.329987,3
0.93,9.88,346,1.67,9.68,328.329987,3
0.92,9.88,340,1.67,9.68,328.329987,3
0.9,9.09,348,1.67,9.68,328.329987,3
0.91,9.09,355,1.67,9.68,328.329987,3
0.9,9.88,355,1.67,9.68,328.329987,3
0.9,9.88,359,1.67,9.68,328.329987,3
0.93,9.09,350,1.67,9.68,328.329987,3
0.82,8.33,350,1.67,9.68,328.329987,3
0.81,9.09,339,1.67,9.68,328.329987,3
0.77,9.09,350,1.3,12.28,267.889984,6
0.83,9.09,346,1.3,12.28,267.889984,6
0.82,9.09,357,1.3,12.28,267.889984,6
0.81,9.09,353,1.3,12.28,267.889984,6
0.82,8.33,4,1.3,12.28,267.889984,6
0.79,9.09,350,1.3,12.28,267.889984,6
0.76,8.33,359,1.3,12.28,267.889984,6
0.79,9.09,355,1.3,12.28,267.889984,6
0.84,8.33,4,1.3,12.28,267.889984,6
0.79,9.09,359,1.3,12.28,267.889984,6
0.8,9.09,357,1.3,12.28,267.889984,6
0.74,9.09,0,1.3,12.28,267.889984,6
0.78,9.09,357,1.3,12.28,267.889984,6
0.84,8.33,2,1.3,12.28,267.889984,6
1.17,14.29,310,1.3,12.28,267.889984,6
1.25,13.33,311,1.3,12.28,267.889984,6
1.21,14.29,305,1.3,12.28,267.889984,6
1.39,13.33,311,1.3,12.28,267.889984,6
1.28,14.29,311,1.3,12.28,267.889984,6
1.24,13.33,307,1.3,12.28,267.889984,6
1.39,14.29,314,1.3,12.28,267.889984,6
1.24,14.29,310,1.3,12.28,267.889984,6
1.21,14.29,317,1.3,12.28,267.889984,6
1.41,14.29,317,1.3,12.28,267.889984,6
1.27,12.5,321,1.3,12.28,267.889984,6
1.22,12.5,319,1.3,12.28,267.889984,6
1.31,13.33,322,1.3,12.28,267.889984,6
1.37,13.33,317,1.3,12.28,267.889984,6
1.22,13.33,307,1.6,11.21,296.23999,5
1.32,14.29,315,1.6,11.21,296.23999,5
1.23,13.33,312,1.6,11.21,296.23999,5
1.19,14.29,315,1.6,11.21,296.23999,5
1.19,13.33,317,1.6,11.21,296.23999,5
1.14,13.33,303,1.6,11.21,296.23999,5
1.14,12.5,301,1.6,11.21,296.23999,5
1.14,13.33,315,1.6,11.21,296.23999,5
1.21,12.5,319,1.6,11.21,296.23999,5
1.3,13.33,315,1.6,11.21,296.23999,5
1.17,13.33,314,1.6,11.21,296.23999,5
1.23,13.33,310,1.6,11.21,296.23999,5
1.13,12.5,311,1.6,11.21,296.23999,5
1.27,13.33,319,1.6,11.21,296.23999,5
1.3,11.76,321,1.6,11.21,296.23999,5
1.21,13.33,310,1.6,11.21,296.23999,5
1.24,12.5,315,1.6,11.21,296.23999,5
1.42,12.5,311,1.6,11.21,296.23999,5
1.3,13.33,318,1.6,11.21,296.23999,5
1.39,12.5,321,1.6,11.21,296.23999,5
1.25,13.33,307,1.6,11.21,296.23999,5
1.23,12.5,319,1.6,11.21,296.23999,5
1.35,12.5,319,1.6,11.21,296.23999,5
1.27,11.76,315,1.6,11.21,296.23999,5
1.12,13.33,321,1.6,11.21,296.23999,5
1.19,13.33,322,1.6,11.21,296.23999,5
1.12,13.33,314,1.6,11.21,296.23999,5
1.2,13.33,324,1.6,11.21,296.23999,5
1.32,13.33,324,1.82,11.5,306.200012,6
1.38,12.5,307,1.82,11.5,306.200012,6
1.48,13.33,312,1.82,11.5,306.200012,6
1.22,11.76,303,1.82,11.5,306.200012,6
1.33,12.5,305,1.82,11.5,306.200012,6
1.49,12.5,307,1.82,11.5,306.200012,6
1.38,12.5,317,1.82,11.5,306.200012,6
1.45,13.33,332,1.82,11.5,306.200012,6
1.43,11.76,333,1.82,11.5,306.200012,6
1.49,12.5,319,1.82,11.5,306.200012,6
1.53,12.5,319,1.82,11.5,306.200012,6
1.59,12.5,321,1.82,11.5,306.200012,6
1.61,13.33,335,1.82,11.5,306.200012,6
1.64,12.5,326,1.82,11.5,306.200012,6
1.91,11.11,336,1.82,11.5,306.200012,6
1.86,10.53,331,1.82,11.5,306.200012,6
1.73,11.11,321,1.82,11.5,306.200012,6
1.69,11.11,329,1.82,11.5,306.200012,6
1.7,10.53,340,1.82,11.5,306.200012,6
1.64,10.53,338,1.82,11.5,306.200012,6
1.64,11.11,325,1.82,11.5,306.200012,6
1.71,10.53,326,1.82,11.5,306.200012,6
1.48,11.11,325,1.82,11.5,306.200012,6
1.62,11.76,325,1.82,11.5,306.200012,6
1.55,11.76,343,1.82,11.5,306.200012,6
1.51,11.11,317,1.82,11.5,306.200012,6
1.56,11.11,336,1.82,11.5,306.200012,6
1.62,12.5,319,1.82,11.5,306.200012,6
1.45,10.53,317,1.93,9.94,313.910004,5
1.41,11.76,319,1.93,9.94,313.910004,5
1.51,11.11,332,1.93,9.94,313.910004,5
1.7,11.11,328,1.93,9.94,313.910004,5
1.62,10.53,328,1.93,9.94,313.910004,5
1.4,10.53,331,1.93,9.94,313.910004,5
1.56,11.76,322,1.93,9.94,313.910004,5
1.5,10.53,331,1.93,9.94,313.910004,5
1.38,10.53,332,1.93,9.94,313.910004,5
1.29,11.11,339,1.93,9.94,313.910004,5
1.43,9.09,332,1.93,9.94,313.910004,5
1.25,9.88,335,1.93,9.94,313.910004,5
1.3,9.88,339,1.93,9.94,313.910004,5
1.25,11.11,333,1.93,9.94,313.910004,5
1.26,10.53,332,1.93,9.94,313.910004,5
1.38,10.53,324,1.93,9.94,313.910004,5
1.28,11.76,329,1.93,9.94,313.910004,5
1.19,12.5,328,1.93,9.94,313.910004,5
1.29,10.53,342,1.93,9.94,313.910004,5
1.27,11.11,336,1.93,9.94,313.910004,5
1.3,11.11,336,1.93,9.94,313.910004,5
1.25,11.11,335,1.93,9.94,313.910004,5
1.27,11.11,326,1.93,9.94,313.910004,5
1.29,10.53,339,1.93,9.94,313.910004,5
1.28,11.11,332,1.93,9.94,313.910004,5
1.32,10.53,343,1.93,9.94,313.910004,5
1.3,11.11,329,1.93,9.94,313.910004,5
1.19,11.11,333,1.93,9.94,313.910004,5
1.3,10.53,331,1.62,9.29,317.609985,4
1.37,11.11,332,1.62,9.29,317.609985,4
1.25,11.11,325,1.62,9.29,317.609985,4
1.32,11.76,331,1.62,9.29,317.609985,4
1.36,11.11,322,1.62,9.29,317.609985,4
1.23,11.11,331,1.62,9.29,317.609985,4
1.31,11.11,340,1.62,9.29,317.609985,4
1.18,11.11,338,1.62,9.29,317.609985,4
1.2,11.11,338,1.62,9.29,317.609985,4
1.12,11.11,349,1.62,9.29,317.609985,4
1.07,10.53,329,1.62,9.29,317.609985,4
1.12,11.76,338,1.62,9.29,317.609985,4
1,11.11,340,1.62,9.29,317.609985,4
1.04,11.11,348,1.62,9.29,317.609985,4
0.99,11.11,331,1.62,9.29,317.609985,4
0.96,11.11,335,1.62,9.29,317.609985,4
1.04,10.53,345,1.62,9.29,317.609985,4
1.02,11.76,342,1.62,9.29,317.609985,4
1.03,11.76,346,1.62,9.29,317.609985,4
0.95,11.11,339,1.62,9.29,317.609985,4
0.92,10.53,329,1.62,9.29,317.609985,4
0.9,9.88,335,1.62,9.29,317.609985,4
0.89,11.76,4,1.62,9.29,317.609985,4
0.91,14.29,272,1.62,9.29,317.609985,4
0.9,14.29,284,1.62,9.29,317.609985,4
0.93,11.11,336,1.62,9.29,317.609985,4
0.96,14.29,272,1.62,9.29,317.609985,4
0.97,11.11,338,1.62,9.29,317.609985,4
1,14.29,276,1.81,13.52,237.199982,3
1.03,14.29,270,1.81,13.52,237.199982,3
0.96,13.33,281,1.81,13.52,237.199982,3
0.94,14.29,263,1.81,13.52,237.199982,3
0.94,14.29,277,1.81,13.52,237.199982,3
0.93,14.29,272,1.81,13.52,237.199982,3
0.96,13.33,291,1.81,13.52,237.199982,3
0.87,14.29,270,1.81,13.52,237.199982,3
0.97,13.33,294,1.81,13.52,237.199982,3
0.92,13.33,279,1.81,13.52,237.199982,3
0.9,14.29,273,1.81,13.52,237.199982,3
0.89,14.29,265,1.81,13.52,237.199982,3
0.86,13.33,269,1.81,13.52,237.199982,3
0.81,14.29,272,1.81,13.52,237.199982,3
0.93,12.5,286,1.81,13.52,237.199982,3
0.9,13.33,283,1.81,13.52,237.199982,3
0.86,12.5,291,1.81,13.52,237.199982,3
0.8,13.33,280,1.81,13.52,237.199982,3
0.81,12.5,276,1.81,13.52,237.199982,3
0.77,12.5,281,1.81,13.52,237.199982,3
0.8,13.33,284,1.81,13.52,237.199982,3
0.88,13.33,283,1.81,13.52,237.199982,3
0.9,13.33,288,1.81,13.52,237.199982,3
0.86,13.33,276,1.81,13.52,237.199982,3
0.89,12.5,277,1.81,13.52,237.199982,3
0.82,12.5,284,1.81,13.52,237.199982,3
0.84,14.29,291,1.81,13.52,237.199982,3
0.94,12.5,283,1.81,13.52,237.199982,3
0.98,12.5,281,1.58,12.03,243.119995,4
0.89,11.11,300,1.58,12.03,243.119995,4
0.89,12.5,291,1.58,12.03,243.119995,4
0.88,12.5,287,1.58,12.03,243.119995,4
0.97,12.5,279,1.58,12.03,243.119995,4
1,13.33,283,1.58,12.03,243.119995,4
0.96,12.5,287,1.58,12.03,243.119995,4
0.99,11.76,295,1.58,12.03,243.119995,4
0.95,11.11,298,1.58,12.03,243.119995,4
1,11.11,297,1.58,12.03,243.119995,4
0.97,12.5,283,1.58,12.03,243.119995,4
0.94,11.76,297,1.58,12.03,243.119995,4
0.94,11.76,287,1.74,10.52,289.610016,5
0.95,11.76,266,1.74,10.52,289.610016,5
0.99,12.5,279,1.74,10.52,289.610016,5
1.02,11.76,283,1.74,10.52,289.610016,5
1.04,11.11,284,1.74,10.52,289.610016,5
0.93,12.5,287,1.74,10.52,289.610016,5
0.92,11.11,279,1.74,10.52,289.610016,5
0.92,11.76,287,1.74,10.52,289.610016,5
1.1,11.76,288,1.74,10.52,289.610016,5
1.03,11.11,270,1.74,10.52,289.610016,5
1.05,14.29,294,1.74,10.52,289.610016,5
1.07,11.76,290,1.74,10.52,289.610016,5
0.99,11.76,288,1.74,10.52,289.610016,5
1.05,11.76,281,1.74,10.52,289.610016,5
1.23,11.76,294,1.74,10.52,289.610016,5
1.37,11.76,291,1.74,10.52,289.610016,5
1.19,11.76,304,1.74,10.52,289.610016,5
1.3,12.5,293,1.74,10.52,289.610016,5
1.1,12.5,297,1.74,10.52,289.610016,5
1.21,11.11,288,1.74,10.52,289.610016,5
1.18,12.5,300,1.74,10.52,289.610016,5
1.1,11.76,288,1.74,10.52,289.610016,5
1.21,13.33,300,1.74,10.52,289.610016,5
1.15,12.5,294,1.74,10.52,289.610016,5
1.32,11.11,298,1.74,10.52,289.610016,5
1.21,10.53,291,1.74,10.52,289.610016,5
1.31,10.53,283,1.74,10.52,289.610016,5
1.19,11.76,287,1.74,10.52,289.610016,5
1.25,11.76,291,2,10.25,292.339996,3
1.15,12.5,277,2,10.25,292.339996,3
1.2,12.5,290,2,10.25,292.339996,3
1.21,11.76,284,2,10.25,292.339996,3
1.14,9.88,281,2,10.25,292.339996,3
1.24,11.76,294,2,10.25,292.339996,3
1.23,11.76,272,2,10.25,292.339996,3
1.21,11.76,280,2,10.25,292.339996,3
1.21,11.76,288,2,10.25,292.339996,3
1.32,11.76,280,2,10.25,292.339996,3
1.23,10.53,301,2,10.25,292.339996,3
1.15,9.88,288,2,10.25,292.339996,3
1.18,11.11,283,2,10.25,292.339996,3
1.24,11.11,281,2,10.25,292.339996,3
1.06,9.88,314,2,10.25,292.339996,3
1.05,9.88,300,2,10.25,292.339996,3
1.01,10.53,310,2,10.25,292.339996,3
1.06,9.88,318,2,10.25,292.339996,3
1.07,10.53,300,2,10.25,292.339996,3
0.91,9.88,312,2,10.25,292.339996,3
0.91,9.09,328,2,10.25,292.339996,3
0.94,9.88,307,2,10.25,292.339996,3
0.98,9.88,322,2,10.25,292.339996,3
0.96,9.88,326,2,10.25,292.339996,3
0.96,10.53,326,2,10.25,292.339996,3
1.05,9.88,322,2,10.25,292.339996,3
0.99,9.88,310,2,10.25,292.339996,3
1.07,10.53,311,2,10.25,292.339996,3
1.01,9.88,314,1.75,8.52,52.439999,4
1.06,9.88,318,1.75,8.52,52.439999,4
1.08,9.09,325,1.75,8.52,52.439999,4
1.1,9.88,314,1.75,8.52,52.439999,4
1.23,9.09,339,1.75,8.52,52.439999,4
1.12,9.09,310,1.75,8.52,52.439999,4
1.11,11.11,287,1.75,8.52,52.439999,4
1.16,9.09,328,1.75,8.52,52.439999,4
1.16,9.09,331,1.75,8.52,52.439999,4
1.04,9.09,328,1.75,8.52,52.439999,4
1.04,9.09,338,1.75,8.52,52.439999,4
1.02,9.09,321,1.75,8.52,52.439999,4
0.98,9.09,315,1.75,8.52,52.439999,4
0.97,9.09,329,1.75,8.52,52.439999,4
1.2,11.76,355,1.75,8.52,52.439999,4
1.34,11.76,356,1.75,8.52,52.439999,4
1.27,11.76,2,1.75,8.52,52.439999,4
1.42,11.11,356,1.75,8.52,52.439999,4
1.43,12.5,355,1.75,8.52,52.439999,4
1.44,11.76,352,1.75,8.52,52.439999,4
1.42,11.11,352,1.75,8.52,52.439999,4
1.38,11.11,349,1.75,8.52,52.439999,4
1.43,11.76,357,1.75,8.52,52.439999,4
1.52,11.11,348,1.75,8.52,52.439999,4
1.34,11.11,342,1.75,8.52,52.439999,4
1.47,11.11,349,1.75,8.52,52.439999,4
1.49,11.76,357,1.75,8.52,52.439999,4
1.63,11.11,345,1.75,8.52,52.439999,4
1.55,11.76,345,1.92,8.5,81.499992,3
1.49,11.76,352,1.92,8.5,81.499992,3
1.46,11.11,350,1.92,8.5,81.499992,3
1.46,11.11,346,1.92,8.5,81.499992,3
1.59,11.11,346,1.92,8.5,81.499992,3
1.47,10.53,350,1.92,8.5,81.499992,3
1.51,11.11,359,1.92,8.5,81.499992,3
1.56,10.53,343,1.92,8.5,81.499992,3
1.52,11.76,353,1.92,8.5,81.499992,3
1.47,10.53,336,1.92,8.5,81.499992,3
1.43,11.11,357,1.92,8.5,81.499992,3
1.41,10.53,353,1.92,8.5,81.499992,3
1.36,11.11,352,1.92,8.5,81.499992,3
1.39,11.11,348,1.92,8.5,81.499992,3
1.52,9.88,349,1.92,8.5,81.499992,3
1.42,9.09,352,1.92,8.5,81.499992,3
1.41,10.53,348,1.92,8.5,81.499992,3
1.49,9.88,356,1.92,8.5,81.499992,3
1.57,9.88,356,1.92,8.5,81.499992,3
1.4,9.88,348,1.92,8.5,81.499992,3
1.35,9.09,346,1.92,8.5,81.499992,3
1.56,9.88,349,1.92,8.5,81.499992,3
1.51,9.88,350,1.92,8.5,81.499992,3
1.56,9.88,356,1.92,8.5,81.499992,3
1.52,9.88,355,1.92,8.5,81.499992,3
1.51,9.88,359,1.92,8.5,81.499992,3
1.5,9.88,356,1.92,8.5,81.499992,3
1.43,10.53,352,1.92,8.5,81.499992,3
1.42,10.53,352,1.99,8.389999,81.449997,2
1.42,9.88,349,1.99,8.389999,81.449997,2
1.38,10.53,335,1.99,8.389999,81.449997,2
1.33,10.53,348,1.99,8.389999,81.449997,2
1.49,10.53,342,1.99,8.389999,81.449997,2
1.39,10.53,336,1.99,8.389999,81.449997,2
1.41,9.88,343,1.99,8.389999,81.449997,2
1.32,10.53,346,1.99,8.389999,81.449997,2
1.35,9.88,345,1.99,8.389999,81.449997,2
1.35,10.53,339,1.99,8.389999,81.449997,2
1.41,9.88,0,1.99,8.389999,81.449997,2
1.42,9.88,350,1.99,8.389999,81.449997,2
1.36,9.09,350,1.99,8.389999,81.449997,2
1.33,9.88,346,1.99,8.389999,81.449997,2
1.35,9.88,352,1.99,8.389999,81.449997,2
1.34,9.88,355,1.99,8.389999,81.449997,2
1.34,9.88,348,1.99,8.389999,81.449997,2
1.28,9.09,9,1.99,8.389999,81.449997,2
1.23,9.88,359,1.99,8.389999,81.449997,2
1.32,9.09,0,1.99,8.389999,81.449997,2
1.32,9.09,4,1.99,8.389999,81.449997,2
1.37,9.88,352,1.99,8.389999,81.449997,2
1.4,9.09,356,1.99,8.389999,81.449997,2
1.38,9.88,6,1.99,8.389999,81.449997,2
1.29,10.53,348,1.99,8.389999,81.449997,2
1.37,9.09,3,1.99,8.389999,81.449997,2
1.31,9.88,356,1.99,8.389999,81.449997,2
1.34,9.88,353,1.99,8.389999,81.449997,2
1.29,9.88,350,1.87,8.469999,90.179993,3
1.27,9.88,355,1.87,8.469999,90.179993,3
1.24,9.88,346,1.87,8.469999,90.179993,3
1.26,9.09,0,1.87,8.469999,90.179993,3
1.26,10.53,336,1.87,8.469999,90.179993,3
1.2,10.53,329,1.87,8.469999,90.179993,3
1.24,9.88,359,1.87,8.469999,90.179993,3
1.21,10.53,331,1.87,8.469999,90.179993,3
1.32,9.88,342,1.87,8.469999,90.179993,3
1.2,10.53,336,1.87,8.469999,90.179993,3
1.22,10.53,342,1.87,8.469999,90.179993,3
1.21,9.88,3,1.87,8.469999,90.179993,3
1.21,9.88,356,1.87,8.469999,90.179993,3
1.24,9.88,350,1.87,8.469999,90.179993,3
1.12,9.09,7,1.87,8.469999,90.179993,3
1.25,9.09,9,1.87,8.469999,90.179993,3
1.09,9.88,17,1.87,8.469999,90.179993,3
1.15,8.33,20,1.87,8.469999,90.179993,3
1.16,9.09,13,1.87,8.469999,90.179993,3
1.07,9.09,355,1.87,8.469999,90.179993,3
1.13,9.09,20,1.87,8.469999,90.179993,3
1.29,9.09,6,1.87,8.469999,90.179993,3
1.17,9.09,9,1.87,8.469999,90.179993,3
1.27,9.09,9,1.87,8.469999,90.179993,3
